,od,birdorder,birdloc,avgCorr,quant025,quant50,quant975,pval,birdloc_lab
268,Russia-Europe,Pelecanifor,ori,0.310180851,-0.169113979,0.48037488,0.589188661,0.533722222,origin
329,SEA-SChina,Charadriifor,dest,-0.129204858,-0.559735955,-0.230082768,0.481970984,0.536888889,destination
33,Europe-CA,Pelecanifor,dest,-0.04556773,-0.14093844,-0.104813321,0.156078007,0.541007514,destination
214,NChina-SChina,Pelecanifor,ori,-0.11681336,-0.440121634,-0.182056315,0.501289245,0.541111111,origin
29,Europe-CA,Gruifor,dest,-0.164552724,-0.536114048,-0.531987749,0.981259561,0.541515042,destination
133,JapanKorea-USAandCanada,Ciconiifor,dest,0.278424546,-0.277480543,0.480110126,0.480279554,0.543083333,destination
265,Russia-Europe,Passerifor,dest,-0.34407858,-0.765705514,-0.50469323,0.290617999,0.545361111,destination
44,Europe-JapanKorea,Ciconiifor,ori,-0.014271723,-0.175218719,-0.102564508,0.506189927,0.546222222,origin
251,Russia-Africa,Sulifor,dest,-0.055060728,-0.296808549,-0.296644996,0.975061029,0.547902195,destination
200,NChina-SChina,Accipitrifor,ori,-0.276299942,-0.686137546,-0.389084963,0.364983864,0.553194444,origin
89,Europe-Russia,Sulifor,dest,-0.212859707,-0.557168994,-0.300311752,0.27284394,0.554666667,destination
34,Europe-CA,Pelecanifor,ori,0.297691967,-0.689995955,0.625258647,0.626816036,0.557507743,origin
165,NChina-JapanKorea,Anserifor,dest,-0.284981992,-0.604745072,-0.421790983,0.185337338,0.561805556,destination
256,Russia-Europe,Anserifor,ori,0.342562527,-0.30133809,0.529145448,0.75654004,0.562388889,origin
77,Europe-Russia,Charadriifor,dest,0.184228082,-0.306054971,0.272686701,0.522715472,0.564194444,destination
191,NChina-Qinghai,Gruifor,dest,-0.256197915,-0.62689038,-0.275529263,0.139960355,0.566722222,destination
215,NChina-SChina,Sulifor,dest,0.08803933,-0.288189649,0.126254655,0.33364379,0.567222222,destination
73,Europe-Russia,Accipitrifor,dest,0.197562447,-0.350273488,0.294511003,0.576653858,0.567861111,destination
30,Europe-CA,Gruifor,ori,0.031514291,-0.493331436,0.173845999,0.175286908,0.569285685,origin
276,SChina-JapanKorea,Charadriifor,ori,-0.218761993,-0.816531068,-0.163272206,0.42490772,0.571555556,origin
278,SChina-JapanKorea,Ciconiifor,ori,0.222851222,-0.307345845,0.342503125,0.625337994,0.572611111,origin
179,NChina-JapanKorea,Sulifor,dest,-0.307320276,-0.691077697,-0.481425829,0.399854203,0.575361111,destination
143,JapanKorea-USAandCanada,Sulifor,dest,-0.288872046,-0.525991399,-0.525751659,0.368095731,0.575777778,destination
208,NChina-SChina,Falconifor,ori,0.091249052,-0.412762888,0.108694323,0.444212208,0.576611111,origin
270,Russia-Europe,Sulifor,ori,-0.266645219,-0.713073688,-0.399599999,0.24896096,0.578138889,origin
18,Europe-Africa,Sulifor,ori,-0.221063808,-0.464698002,-0.463898469,0.424110534,0.581573096,origin
184,NChina-Qinghai,Anserifor,ori,-0.189073163,-0.50249664,-0.199120994,0.156442339,0.583527778,origin
257,Russia-Europe,Charadriifor,dest,0.310823873,-0.455945848,0.498952542,0.812827526,0.585,destination
258,Russia-Europe,Charadriifor,ori,0.248488157,-0.28260472,0.386346874,0.6165481,0.585,origin
262,Russia-Europe,Falconifor,ori,-0.263985794,-0.720768859,-0.411170852,0.358055273,0.585,origin
264,Russia-Europe,Gruifor,ori,0.268304721,-0.329823643,0.426834382,0.646501779,0.585,origin
266,Russia-Europe,Passerifor,ori,0.294629759,-0.377486483,0.476308115,0.726189743,0.585,origin
254,Russia-Europe,Accipitrifor,ori,0.288503152,-0.326328136,0.445923415,0.736605068,0.585138889,origin
267,Russia-Europe,Pelecanifor,dest,0.333073414,-0.359781586,0.535841441,0.771873373,0.585138889,destination
25,Europe-CA,Ciconiifor,dest,-0.3428228,-0.713632788,-0.71214541,0.669589244,0.587702607,destination
4,Europe-Africa,Anserifor,ori,0.387839421,-0.357668659,0.683255075,0.683824565,0.588132296,origin
31,Europe-CA,Passerifor,dest,-0.342105118,-0.601263087,-0.60112019,0.343320305,0.590452645,destination
27,Europe-CA,Falconifor,dest,-0.071530522,-0.312117441,-0.309041738,0.604359892,0.592036001,destination
263,Russia-Europe,Gruifor,dest,0.253970008,-0.343977656,0.420973546,0.675156003,0.594166667,destination
271,SChina-JapanKorea,Accipitrifor,dest,0.166299077,-0.280147319,0.112171269,0.625740469,0.5985,destination
24,Europe-CA,Charadriifor,ori,0.288033293,-0.779065329,0.648657928,0.650278964,0.598536091,origin
56,Europe-Qinghai,Accipitrifor,ori,-0.24902855,-0.684454686,-0.472916887,0.4082961,0.608361111,origin
36,Europe-CA,Sulifor,ori,-0.243165552,-0.56471108,-0.563662725,0.929737629,0.609064015,origin
190,NChina-Qinghai,Falconifor,ori,0.032231499,-0.173865255,0.026675901,0.206184519,0.616416667,origin
282,SChina-JapanKorea,Gruifor,ori,-0.15514542,-0.660842094,-0.133799302,0.530004122,0.619083333,origin
80,Europe-Russia,Ciconiifor,ori,0.110869472,-0.197300053,0.156439658,0.320579874,0.61975,origin
88,Europe-Russia,Pelecanifor,ori,0.220497298,-0.387048993,0.314509403,0.64113913,0.620138889,origin
325,SEA-SChina,Accipitrifor,dest,-0.15648709,-0.428876292,-0.130408399,0.074545934,0.624416667,destination
111,JapanKorea-SChina,Anserifor,dest,0.070636989,-0.494677167,0.082905667,0.480832425,0.624638889,destination
102,JapanKorea-Europe,Gruifor,ori,0.050363204,-0.117901384,0.100047684,0.110693462,0.625472222,origin
11,Europe-Africa,Gruifor,dest,-0.124537496,-0.263019305,-0.262515185,0.309238444,0.628793774,destination
274,SChina-JapanKorea,Anserifor,ori,0.130055978,-0.72055975,0.298285468,0.700712202,0.633083333,origin
16,Europe-Africa,Pelecanifor,ori,-0.048709856,-0.56166119,0.109709417,0.110609181,0.637632018,origin
245,Russia-Africa,Gruifor,dest,-0.121890095,-0.31437059,-0.314227075,0.421896447,0.638429695,destination
106,JapanKorea-Europe,Pelecanifor,ori,0.229671303,-0.113961698,0.380024238,0.403284108,0.643666667,origin
99,JapanKorea-Europe,Falconifor,dest,-0.033534835,-0.246399005,-0.218493579,0.553617293,0.643972222,destination
242,Russia-Africa,Ciconiifor,ori,-0.005157306,-0.120064982,-0.120011859,0.454503812,0.645708888,origin
327,SEA-SChina,Anserifor,dest,0.227788765,-0.330081987,0.171416597,0.798490606,0.649694444,destination
26,Europe-CA,Ciconiifor,ori,0.222062856,-0.474409064,0.471838702,0.472661512,0.650314588,origin
332,SEA-SChina,Ciconiifor,ori,0.216971051,-0.298526971,0.164338766,0.753577553,0.651861111,origin
153,NChina-Europe,Falconifor,dest,0.183610204,-0.686762289,0.45918944,0.573189262,0.6535,destination
207,NChina-SChina,Falconifor,dest,0.076796591,-0.215005133,0.075814028,0.452439062,0.654277778,destination
22,Europe-CA,Anserifor,ori,0.118634904,-0.571567883,0.312290764,0.312919124,0.655231323,origin
148,NChina-Europe,Anserifor,ori,-0.149528425,-0.461686119,-0.10574007,0.10454196,0.657805556,origin
241,Russia-Africa,Ciconiifor,dest,0.164026203,-0.134126956,-0.133804047,0.895141522,0.660100575,destination
94,JapanKorea-Europe,Anserifor,ori,0.325066309,-0.167423301,0.518343234,0.563228475,0.667916667,origin
68,Europe-Qinghai,Passerifor,ori,0.246179641,-0.353325902,0.452125854,0.550905448,0.671305556,origin
107,JapanKorea-Europe,Sulifor,dest,0.115728394,-0.099705876,-0.057588436,0.82341161,0.671777778,destination
145,NChina-Europe,Accipitrifor,dest,0.03168246,-0.642521207,0.171921069,0.480337293,0.688444444,destination
96,JapanKorea-Europe,Charadriifor,ori,0.113670536,-0.466145652,0.327147536,0.351866288,0.698527778,origin
92,JapanKorea-Europe,Accipitrifor,ori,0.005551572,-0.735213851,0.239947512,0.272467609,0.699333333,origin
101,JapanKorea-Europe,Gruifor,dest,0.088675553,-0.661797384,0.380905196,0.405207906,0.699583333,destination
225,Qinghai-Europe,Falconifor,dest,-0.133569863,-0.476282255,-0.310749741,0.386973257,0.69975,destination
98,JapanKorea-Europe,Ciconiifor,ori,0.0029961,-0.575009605,0.216630069,0.243043315,0.700166667,origin
174,NChina-JapanKorea,Gruifor,ori,-0.303690684,-0.631193931,-0.499943473,0.209857235,0.701305556,origin
95,JapanKorea-Europe,Charadriifor,dest,-0.127059697,-0.822801275,0.088191706,0.134251134,0.702555556,destination
171,NChina-JapanKorea,Falconifor,dest,-0.24521026,-0.579215245,-0.449071673,0.424112024,0.702638889,destination
163,NChina-JapanKorea,Accipitrifor,dest,0.139573465,-0.43944955,0.338852834,0.417707795,0.706527778,destination
175,NChina-JapanKorea,Passerifor,dest,0.261407527,-0.561622529,0.619199894,0.672892808,0.709472222,destination
164,NChina-JapanKorea,Accipitrifor,ori,0.120895009,-0.500048861,0.384402829,0.473057254,0.709527778,origin
203,NChina-SChina,Charadriifor,dest,0.255680939,-0.618101378,0.417939912,0.81830459,0.709638889,destination
74,Europe-Russia,Accipitrifor,ori,0.107509855,-0.481512781,0.16030317,0.610824673,0.710027778,origin
170,NChina-JapanKorea,Ciconiifor,ori,0.404323438,-0.678238835,0.886070793,0.953492979,0.711944444,origin
172,NChina-JapanKorea,Falconifor,ori,-0.337404032,-0.717430224,-0.598942476,0.389036109,0.712694444,origin
178,NChina-JapanKorea,Pelecanifor,ori,0.350386278,-0.534366393,0.764571028,0.816002757,0.712805556,origin
180,NChina-JapanKorea,Sulifor,ori,-0.315845101,-0.690550744,-0.541447614,0.415231709,0.712861111,origin
169,NChina-JapanKorea,Ciconiifor,dest,0.058810768,-0.390458968,0.235189015,0.319840131,0.713305556,destination
176,NChina-JapanKorea,Passerifor,ori,0.073425271,-0.508427358,0.304312113,0.412248341,0.716027778,origin
83,Europe-Russia,Gruifor,dest,0.097106799,-0.355237411,0.154588249,0.428151857,0.719111111,destination
259,Russia-Europe,Ciconiifor,dest,0.094211811,-0.181282025,0.135734031,0.424386138,0.719555556,destination
253,Russia-Europe,Accipitrifor,dest,0.12198145,-0.387845577,0.164499998,0.602613707,0.719916667,destination
168,NChina-JapanKorea,Charadriifor,ori,0.052626151,-0.477684932,0.255561749,0.361384894,0.719944444,origin
205,NChina-SChina,Ciconiifor,dest,0.068888103,-0.60662275,0.118172166,0.50932707,0.725083333,destination
210,NChina-SChina,Gruifor,ori,-0.085651859,-0.518479472,-0.053391134,0.130821917,0.725611111,origin
320,SChina-SEA,Passerifor,ori,0.091137548,-0.174220268,0.0702609,0.389838176,0.733027778,origin
85,Europe-Russia,Passerifor,dest,0.075534364,-0.403298298,0.126401752,0.431391719,0.733361111,destination
157,NChina-Europe,Passerifor,dest,-0.052088,-0.475498435,-0.219748619,0.584935742,0.735611111,destination
161,NChina-Europe,Sulifor,dest,0.230041885,-0.314165375,0.200654698,0.819928278,0.736555556,destination
255,Russia-Europe,Anserifor,dest,0.100107157,-0.503746501,0.188127746,0.59214235,0.759472222,destination
269,Russia-Europe,Sulifor,dest,-0.139870613,-0.788370267,-0.239011053,0.682902286,0.759472222,destination
211,NChina-SChina,Passerifor,dest,-0.072890022,-0.611592421,-0.067049283,0.406986568,0.77175,destination
81,Europe-Russia,Falconifor,dest,-0.106204862,-0.496931737,-0.149379631,0.375477995,0.774027778,destination
110,JapanKorea-SChina,Accipitrifor,ori,0.018945076,-0.283703808,0.032743101,0.346386713,0.780222222,origin
273,SChina-JapanKorea,Anserifor,dest,0.029552539,-0.483888704,0.038921965,0.426565254,0.785916667,destination
192,NChina-Qinghai,Gruifor,ori,0.008132961,-0.121660908,0.037800309,0.097168178,0.790694444,origin
75,Europe-Russia,Anserifor,dest,0.080873658,-0.327162579,0.097193601,0.558464089,0.801555556,destination
162,NChina-Europe,Sulifor,ori,0.005758914,-0.295109542,-0.03364716,0.287126613,0.802722222,origin
154,NChina-Europe,Falconifor,ori,0.019207985,-0.382278599,0.017533681,0.243419048,0.818833333,origin
76,Europe-Russia,Anserifor,ori,-0.148468158,-0.576470538,-0.194460468,0.305720258,0.820555556,origin
283,SChina-JapanKorea,Passerifor,dest,0.018571239,-0.626261992,-0.121709919,0.790650379,0.838416667,destination
209,NChina-SChina,Gruifor,dest,0.022063597,-0.73691174,0.117432518,0.521780998,0.84075,destination
330,SEA-SChina,Charadriifor,ori,0.168011001,-0.288538375,0.105234216,0.699353872,0.852083333,origin
198,NChina-Qinghai,Sulifor,ori,0.022741731,-0.111108048,-0.012701591,0.201970902,0.852166667,origin
291,SChina-NChina,Anserifor,dest,-0.026853921,-0.604458709,0.083710441,0.356443243,0.858361111,destination
147,NChina-Europe,Anserifor,dest,-0.036057808,-0.665680209,0.135873771,0.414675126,0.873,destination
90,Europe-Russia,Sulifor,ori,0.13023684,-0.411770225,0.179860556,0.748851737,0.881194444,origin
277,SChina-JapanKorea,Ciconiifor,dest,0.037547196,-0.254178242,-0.037607802,0.466372885,0.882361111,destination
64,Europe-Qinghai,Falconifor,ori,-0.005314324,-0.334564001,-0.151915065,0.494898922,0.884277778,origin
78,Europe-Russia,Charadriifor,ori,-0.051110139,-0.494269816,-0.077761632,0.410637361,0.903222222,origin
285,SChina-JapanKorea,Pelecanifor,dest,-0.001137092,-0.430577177,0.030734954,0.457021734,0.930361111,destination
338,SEA-SChina,Passerifor,ori,0.093853121,-0.433004936,0.040169077,0.609844755,0.930527778,origin
272,SChina-JapanKorea,Accipitrifor,ori,0.067084174,-0.265239552,-0.024037341,0.580363715,0.938722222,origin
82,Europe-Russia,Falconifor,ori,0.006198343,-0.151036341,-0.007178209,0.183673151,0.952111111,origin
