date,lon,lat,individual,source file,ym,lon_indx,lat_indx,time_indx,u10_0001,v10_0001,t2m_0001,lai_hv_0001,lai_lv_0001,sp_0001,tp_0001
7/2/10 12:03,125.1283875,44.8196373,16096,Crane1,2010-07,101,141,450,1.536732554,-0.120780744,291.3966064,2.513927221,2.976681709,99407.02344,0.005582465
7/3/10 0:03,125.127903,44.82010651,16096,Crane1,2010-07,101,141,450,1.536732554,-0.120780744,291.3966064,2.513927221,2.976681709,99407.02344,0.005582465
7/4/10 0:04,125.1280746,44.82039642,16096,Crane1,2010-07,101,141,450,1.536732554,-0.120780744,291.3966064,2.513927221,2.976681709,99407.02344,0.005582465
